review_id,reviewer_id,restaurant_id,timestamp,rating,review_content,friend_count,review_count,useful_count,cool_count,funny_count,restaurant_rating
zdZwn8xt2pZARNsVdB9Z8B,KjOhQyC6kocsEih0T2Uc6A,8VoflCzxStaDOJ-paNgZxg,2018-09-13,4,"Restaurant has lots of vintage movie posters, signs and photos which are fun to look at. We all had a sweet tooth today. Loved their fluffy flapjacks. We ordered Cherry Flapjacks which had sizable, tasty cherries and Lemon Blueberry Flapjacks which had plenty of blueberries and you can taste the lemon zest. The Berry Crepe w a citrus sauce was tasty too. I would come back to try some other breakfast items.",1234,402,2,1,0,4
kdL2zDE4BliPCNDBYlCBBH,oxpz9idzdM4dBueW-B6NMg,8VoflCzxStaDOJ-paNgZxg,2019-04-30,5,"Came here for Sunday brunch, waited about 25 minutes to be seated. It was definitely worth the wait. Their portion sizes are huge so be prepared for that. I got the lemon blueberry pancake combo. Came with 3 huge pancakes, eggs, & your choice of bacon, sausage, or hash browns. The pancakes were delicious. Great mix of lemon flavor with the blueberries in the pancakes. They were perfectly fluffy. My friend got a breakfast skillet & she said it was also amazing. Would definitely come here again if in the area.",48,54,0,0,0,4
TPwPwrNxKaFl08XTwG7mKQ,zVLuz1mwHJcWOSzlUBfCbw,8VoflCzxStaDOJ-paNgZxg,2019-04-27,4,Stop by this morning for breakfast. Let me first start off by saying this restaurant has great service the food was good. I didn't have to wait very long to be seated which was a great. The waitress who took my order was polite and respectful and explained the menu very thoroughly. I ordered the Spartan which was great choice. I absolutely adore the Hollywood themed artwork it gave a fun entertaining ambience. The only con I can say about this location was the coffee was not good and the water was tap not filtered.But other than that I had a great time.,94,94,0,0,0,4
NbwUcJ14sXKMPEtNK1IjFm,nxWrhF_hyX0wwjrEkQX8uQ,8VoflCzxStaDOJ-paNgZxg,2018-08-15,4,"If you're starving and want something that will make you full for at least 10-hours, then I recommend stopping in for breakfast at Flappy Jack's. If you don't get what I'm saying, the portions are massive.What I really love about the restaurant is their ability to flip tables. At any given time, it looks like there is a swarm of people outside (which there is), but getting a table for four even when it's the most crowded during the weekend never seems to be more than 20-minutes. They're efficient.For food, I like their omelettes, specifically the ham and cheese and they'll give you a mountain of potatoes and toast to go with it. If you're really hungry, you can go the biscuits and gravy route instead or sub for a pancake. I do like their pancakes, but if you order as a stack, it's more like a heap and they'll pile the toppings on high. Be still my fatty heart.As with most diners, the menu is overly extensive. I haven't had lunch, but don't feel like I've ever gone wrong with the breakfast.If you want a little extra exhilaration in your life, get seated in a booth next to the main windows. They face the freeway and it feels like the cars are driving towards the restaurant.",1291,7883,26,24,17,4
wHv6JRlMzlGbscpp9CytKi,XTDvxqY6U6jMFvy_lq5o9g,8VoflCzxStaDOJ-paNgZxg,2018-08-14,4,"Oh boy was it busy as ever on a late Sunday morning! Luckily the wait for two was only 20 min and they called us in time. Parking lot is huge but it gets packed! Thank god for my Smart car, I fit into the tightest, smallest spot ever. Lol. So I was expecting this place to be SPECTACULAR but it was just good. I'm glad I'm able to check this off my bookmark list but I just don't see what the hype is all about. Worth the wait? Sure but I don't know if I'd be back since there are tons of other breakfast joints on my list to try. My boyfriend ordered the steak omelette and I ordered the banana nut pancakes. It didn't take long to arrive to the table after we ordered. Thank goodness cuz I was starving! The pancakes were huge! And you get three! I was only able to finish one and the rest I took home. There was a ton of nuts on the pancakes. A bit too much for my liking. I think that was my only gripe about them. They were cooked with ripe bananas so they did have a nice sweet flavor. My boyfriend's omelette was way better. It was the size of a large burrito you'd get at a Mexican restaurant. The steak had a nice seasoned flavor. I think my only fave had to be the home fries. They were simple but tasted homemade. I could order just a side of that. The bacon we ordered on the side didn't taste too fresh. It didn't have that crunch crisp to it. Service was good and the restaurant was pretty clean with all the traffic it had.",569,1280,21,16,10,4
h1AeillS5HwsMWBDHQkIBN,hS5x7r6UsX4qA6slzSqPuA,8VoflCzxStaDOJ-paNgZxg,2018-08-23,5,"About a 20 min wait for Sunday brunch, waiting area inside and outside. Nice old school establishment. I got a skillet and it was so good! Definitely share-able. Pancakes were delicious too. Definitely will be going back! Great service and speedy food",157,88,3,2,0,4
BPrSaXaPzJcKrTiwwS9Mwd,WQTMJo5lpWQbA77YW6E8tg,8VoflCzxStaDOJ-paNgZxg,2019-10-04,5,My favorite breakfast placeEarly morning empty peaceAll their food is excellentServers are caring and friendly,56,2,1,0,0,4
bGAz3fx0qmXMjcDLcKGLdN,WouR4kXCo6Z2_WGdzGJqQA,8VoflCzxStaDOJ-paNgZxg,2020-01-27,5,one of my favorite breakfast dinersplates come out in jumbo size. the only downfall is it's packed 24/7. guess that's what happens when your food is AMAZING!,8,2,0,0,0,4
5d7nUpqQMNZqkry4sVdExh,DSt74dRYZM3cO4WtDEuLYQ,8VoflCzxStaDOJ-paNgZxg,2019-09-10,5,"There is a reason there is a wait for this place on the weekends! They have huge portions and a giant selection to choose from. Their biscuits and gravy is not bad, but their monte cristo is where it's AT. It's big enough to share and comes with steak fries and soup (I chose French onion--cheesy, salty and full of sweet onions)! I have yet to try their pancakes but that's my next endeavor. I see them from other tables and the portion is huge and the pancake is fluffy, loaded with toppings and usually whip cream. Yum.",59,26,1,1,0,4
Xo53POZJVScxGNMnmrVfO7,zGa0TR3dWta1bZTt0JVFCw,8VoflCzxStaDOJ-paNgZxg,2019-11-10,5,Excellent banana pancakes with walnuts and caramel sauce. Irish eggs Benedict with corn beef hash and Denver potato cakes. Such a variety on menu. Can't wait to come back and try stuffed French toast.,16,19,0,0,0,4
SQY9zOEOPyrvht4MwlN2bv,Pyx4yJy_50x2CrthBflTPw,8VoflCzxStaDOJ-paNgZxg,2019-02-21,4,"If you want an upgrade from Denny's or iHop, this is the place! Great breakfast place for families and friends. There is a lot to choose from the menu. Plenty of pancake choices!",137,281,2,1,0,4
1VB72H2LdvuhcQyYhjnIRV,yszm7ObUJ4tmvg_rF9QRHg,8VoflCzxStaDOJ-paNgZxg,2019-02-11,5,"I visited on a Monday morning about 10:30am and it was close to being a packed house! I couldn't believe it! We waited a couple of minutes for our table and was greeted right away. Looked at the extensive menu and it has everything and prices were very reasonable too! Feels like a diner-ish spot. I ordered the veggie omelet with pancakes and fruit on the side. The veggie omelet was packed with veggies and cheese! I was so full after the omelet and fruit, so I took my pancakes to go. My friend ordered the blueberry pancakes and the blueberry compote was AMAZING!! It tasted like froot loops. YUM! All the portions were huge. If you want a bang for your buck, come here!The service in terms of friendliness was top notch. Our server was extremely sweet and came around with coffee often. Would come back again!",154,1860,3,1,0,4
SUGXUvtghHlNvYmLxvxu78,X8bSuOoHOv-EruJx56Ki7w,8VoflCzxStaDOJ-paNgZxg,2019-06-02,5,"Where to begin this place is the ultimate best we love coming here, We love late breakfast so its very convenient for us because if if you are a early bird you can be waiting for 1+ hour for a table thats how great this place is lol The plates are very well served (big meals) the coffee is always fresh and hot, the staff is very well trained and really friendly! I strongly recommend the steak and eggs plate is everything and more!",8,10,0,0,0,4
TuOwRo2Mof7RkLD19AEhTb,UD-8CKRw-RB2ueKhM3h8gg,8VoflCzxStaDOJ-paNgZxg,2019-09-07,5,"The greatest breakfast place ever! Don't be overwhelmed by the giant menu. Everything is amazing and I have yet to try anything that wasnt amazing. The portions are super big so prepare to take some home! The skillets (all of them) are my personal favorites though. So much yum yum yummies! If you are pondering where to eat please look no farther because my friend, you have found the spot!Make sure you come early though because everyone loves this place and sometimes parking is a bit tough. But it's worth it.",3,4,1,0,0,4
yBs1D5adPYHZtI2OGikzZW,FQUfNiPDkVT1KhpsG8PCEg,8VoflCzxStaDOJ-paNgZxg,2019-01-19,4,"I always see this place while I drive on the freeway but never thought to come until I yelped a brunch place (thank goodness for yelp!). My friend and I went on Christmas Eve and it was busy. The parking lot was packed but we were able to find a spot on the side. We waited about 15-20 minutes and were seated. Their menu is huge so it'll satisfy even the pickiest of eaters. I ordered the pineapple coconut waffle after asking the waitress for her opinion. My mistake was that I didn't specify waffle and didn't realize there was a pancake option with the same flavors. Either way, the pancake was delicious and the hash browns were great!",201,151,3,2,2,4
sbE9DvnZuWHqCWTVTjqvHa,wPrLRzrw3betqgQWVPRjuw,8VoflCzxStaDOJ-paNgZxg,2019-09-12,5,"One of the best places for breakfast in Orange County. The pancakes were yummilicious!! I ordered the Mexican omelette with pancakes and I had the best breakfast ever. The interiors are based on 60's theme with old Hollywood stars's pictures all over. The wait time can be somewhere between 30-40 mins but it's worth it. Also, the parking can be limited sometimes.",28,56,0,1,0,4
nPOn7QijWnRaTGTNr2hiPR,gM0lSRvuAZRjhD-d6e3WwQ,8VoflCzxStaDOJ-paNgZxg,2019-08-23,5,"I came here because one of my coworkers recommended it to me. I am a big breakfast enthusiast, so any recommendations for that food type will peak my interest. Parking: The parking is a little difficult if you get there early in the morning. I came on a Friday at 11 and it was a bit of a struggle. Additionally, if you're considering going on a Sunday there is a church next to this place. So I am guessing that parking will be considerably worse, but still feasible.Service Quality: The was service very fast, surprisingly, considering there were a lot of people. After ordering, it only took about 20 minutes or so to get my food. Carolina was my server and she was more than happy to provide recommendations of what I should get, since it was my first time there. I went with the strawberry stuffed French toast. Food Quality: Man, that recommendation was extremely delicious. It really caught me off guard on how good the French toast was because I love to  eat a lot of French toast (my stomach can vouch for that). The portions were MASSIVE. The coffee was very good as well. It did not taste like your typical diner coffee. Oh, and the orange juice was phenomenal too!Overall: this is a very great place to go eat at. I would highly recommend it to anyone that is near the area or is just passing by. Don't sleep on it.",13,3,1,0,0,4
tKciqq0iYjnnIoPaJqRVDk,Xh3-uT08RthXOsMJBu4UNQ,8VoflCzxStaDOJ-paNgZxg,2019-07-23,4,"Food: Tried this place for the first time today. I got the breakfast combo and was impressed by the price and amount of food I received. Their portions are huge compare to other breakfast places. They loaded up my plate with potatoes, eggs, bacon strips and a side of pancakes - all for less than $9! The food tasted yummy except for the pancakes.. they were kinda bland and I had to add way more syrup than I normally do. I would probably order a specialty pancake next time I return for more flavor. Service: My bf and I were seated right away, but I saw larger parties waiting. Their service was pretty good and our server checked in on us throughout the meal. My coffee cup was always full.Parking: prepare to wait for a parking space. Again, came here on a weekday but still had to drive around the parking lot for about 10 mins waiting for a spot.",22,9,2,0,0,4
fsJYq20GdLpca9X09Yorey,6rU4aAUYC8qtv828RiIH5g,8VoflCzxStaDOJ-paNgZxg,2019-08-08,5,The food here is bomb. It is packed on the weekends so I order and pick up food which is fine by the time I get there which is a 15 min drive . My husband is obsessed with their steak ham and everything I have tried is pretty yummy . We have been here 3 times since Father's Day which was the first time I came to pick up food for my husband. We will continue to be back and plan to take our extended family there and eat inside for once lol,214,391,1,0,0,4
aWajFm8Qq3Q1WwlzTXe49f,uJXQFJmfh1FVx5qLn5Zrkw,8VoflCzxStaDOJ-paNgZxg,2020-01-17,5,"I challenge anyone in California to find a better breakfast house. It can't be done. HUGE servings of wonderfully prepared breakfast items. They have it all!!! U can split an omelet, and be stuffed! I started eating here a few months ago, and my friends have eaten here for 25 years!! Highly recommend",18,89,0,0,0,4
kQW1PihTlANQXNVDc4KAEP,e0HddaKBcX9JoZbxyOtW6w,8VoflCzxStaDOJ-paNgZxg,2019-10-23,5,We are from Illinois and love our breakfast. We originally wanted to go to Flappy Jack's on a Sunday and it was completely packed. We ended up going on Monday and was seated right away. The waitress was very attentive and pleasant. The food was by far the best breakfast we have had! The menu has a great selection. And the waitress who checked us out was very friendly. Highly recommend!,3,104,0,0,0,4
tUB8p1EFQJvfPiEn6Cmlnb,wT8wIqRD2rgK7W2lHHOkAQ,8VoflCzxStaDOJ-paNgZxg,2019-09-29,5,Breakfast was great. Tons of breakfast options to choose from including gluten free options if that floats your boat. They're kid friendly and we loved that they're kids cup comes with a sippy lids. Their portions were huge. Definitely would visit again,55,2,0,0,0,4
OQpmvAdvP1inqLiGzdzbeq,yCg7EpL0WDbrjsa4wAPMPQ,8VoflCzxStaDOJ-paNgZxg,2020-01-06,5,"Great service, enormous menu, and really tasty food!We discovered Flappy Jack's in Orange Coast Magazine's recent Breakfast issue and added it to our list of places to try ASAP, and we're really glad we did!We arrived mid-morning on Sunday, January 5, 2020, to find at least fifty people out front waiting and a lot of parking activity, but were surprised to be told it would only be a twenty-minute wait. Which it was!It seemed as busy as Disneyland there that day, but we saw from the moment we walked in that they had the staff and organization to keep everything running very efficiently. All the employees were movin'!Our server Diana was exemplary, very fast, friendly. and attentive. My wife's Country Benedict with sausage and my son's Irish Benedict with corned beef hash were both delicious with Hollandaise that had great flavor. My Stuffed Cream of Wheat pancakes were also very tasty and had an interesting, kind of grainy texture that was really nice.All in all, a very nice experience - we'll be back again soon!.",419,273,0,0,0,4
zEOI8QOM9n9y8QfrkEc2JU,CvSA7wOsGTT6ZHd2eqkDag,8VoflCzxStaDOJ-paNgZxg,2018-12-06,5,"My favorite breakfast spot, hands down. Don't expect a fancy, endless bubbly experience, but a simply breakfast how it should be done. From your basic  plates, omelets, Benedict's, skillets, pancakes, waffles, they've got it all. Then elevated, Flappy Jack's style. I'm talking about Athenian omelets that come with gyro slices and feta, or the Neptune omelet with bay shrimp, crab meat, Cajun seasoning. Or if you're feeling a skillet, turn any of those into one. Both options with your choice of toast or two buttermilk biscuits. As for Benedict's,  I like their Irish Benedict- corned beef hash! Have the sweet tooth? Order the stuffed French toast, or banana nut pancake, or the Hawaiian waffle served with coconut syrup. And for us basics, they've got the country fried steak with eggs and chicken apple sausage and eggs. Again, your choice of toast or pancakes.  Oh, of course they have healthy options too. But I don't really look at the part, so I'm not sure what's offered, besides wraps. A typical diner, but something for everyone. There's always been a line when I went. Most I've waited was half an hour at 11am. The service is organized and kind. When seated, you are asked your drink order, food comes out 10 minutes after you order, frequent coffee refills, check is dropped off, you pay at the front and voila! I love this place. I don't do breakfast like this often, but when it's time to indulge, this spot comes to mind all the time.",131,9,5,4,2,4
zEOI8QOM9n9y8QfrkEc2JU,85cYuN2w9PAEkYuk17YsiQ,8VoflCzxStaDOJ-paNgZxg,2018-12-06,5,"My favorite breakfast spot, hands down. Don't expect a fancy, endless bubbly experience, but a simply breakfast how it should be done. From your basic  plates, omelets, Benedict's, skillets, pancakes, waffles, they've got it all. Then elevated, Flappy Jack's style. I'm talking about Athenian omelets that come with gyro slices and feta, or the Neptune omelet with bay shrimp, crab meat, Cajun seasoning. Or if you're feeling a skillet, turn any of those into one. Both options with your choice of toast or two buttermilk biscuits. As for Benedict's,  I like their Irish Benedict- corned beef hash! Have the sweet tooth? Order the stuffed French toast, or banana nut pancake, or the Hawaiian waffle served with coconut syrup. And for us basics, they've got the country fried steak with eggs and chicken apple sausage and eggs. Again, your choice of toast or pancakes.  Oh, of course they have healthy options too. But I don't really look at the part, so I'm not sure what's offered, besides wraps. A typical diner, but something for everyone. There's always been a line when I went. Most I've waited was half an hour at 11am. The service is organized and kind. When seated, you are asked your drink order, food comes out 10 minutes after you order, frequent coffee refills, check is dropped off, you pay at the front and voila! I love this place. I don't do breakfast like this often, but when it's time to indulge, this spot comes to mind all the time.",131,9,5,4,2,4
NZTqITDCVJQtqnaAgmOAdU,xeZdbfUxeytbFasMLB16mQ,8VoflCzxStaDOJ-paNgZxg,2019-12-21,5,Great food! Great service! And gluten free pancakes and waffles available . Loved it. And yes go early. Long lines.,12,249,0,0,0,4
P5n2aqJsVtCqT4nrEfOE2f,_GhCZkiDRuEql8ovp0ohBw,8VoflCzxStaDOJ-paNgZxg,2019-01-06,3,"I came early on a Saturday by myself to try Flappy Jack's. I had heard that portions are big and they know how to do breakfast. I found the item to order - a country skillet. It would allow me to try the potatoes, gravy and pancakes which should give enough information to know whether I want to come back. The country skillet is described as fried steak pieces and eggs atop biscuits and gravy and potatoes with pancakes on the side. The service was excellent. The restaurant was nicely decorated, clean and well run. The restaurant temperature was way too cold, but the other patrons didn't seem to mind. I imagine that it will heat up when it starts getting busier.The cut up fried steak was just ok. It tasted of well used fryer oil. I would not order it again. The eggs were exactly as I ordered them. The biscuits were under the potatoes and gravy so it was hard to distinguish the two. The biscuits were not the flaky kind but the spongy kind. The gravy was disappointing for a restaurant that specializes in breakfast. There was no detectable animal fat flavor, butter flavor or dairy flavor. The texture was as if it was thickened with starch. The flavors I noticed were salt and pepper. I know it must be hard to do scratch country gravy consistently every day. But I was really hoping for a better gravy here. The pancakes and potatoes were as expected. The warm runny syrup in the oil dispensers at the table was a nice touch!",57,204,1,0,0,4
ZM7VuDDXGMZiaTecxySOkO,0GJ1bMYHQHGVozK52yg9tw,8VoflCzxStaDOJ-paNgZxg,2019-07-19,5,"Small place close to freeway. Menu is extensive and everything is homey and hearty. Had the eggs country Benedict at they were incredible.  The French onion soup is the best one I've had in sometime. We were waited on by Tony and he was nice helpful, fast and super friendly. Overall a great experience and we can't wait to visit again",4,18,1,0,0,4
8GhUjXDhGJBMtrE61jAei3,Rgv22Xa8UIYq3zy6qtcHRg,8VoflCzxStaDOJ-paNgZxg,2019-06-29,5,"Wow this menu is suppper extensive. Good thing we came with appetites. We had the Belgian strawberry waffle and the banana nut waffle, and it was delish! Crisp exterior and fluffy interior. Definitely a winner. I could honestly eat that banana nut waffle all day with the fresh whipped cream that came on top. The Crab Cake Benedict was so good as well! I think someone may have  accidentally heated the hollandaise sauce improperly as it wasn't emulsified with the butter but nonetheless the crab cakes stayed crisp and were so well complimented with the flavor of the sauce. No regrets!Denver Potato Cakes: Pretty good with the apple sauce. Not our favorite thing on the menu but we didn't regret trying it.Thanks for the great experience and the yummy food. We'll be back to try many more items on that menu. Meh who am I kidding? We'll probably get the same winners next time around too. hah!",300,73,1,0,1,4
V9MGaI9d6RibIqYazReTa6,OOw8MhXw1Te-m-KGxB4GiQ,8VoflCzxStaDOJ-paNgZxg,2019-07-21,5,Was wondering if it looked like the menu picture and it DID! And was very delicious as well!! That's a win on my book!,49,4,1,0,0,4
DVyAEp0PAQjaFQLcO03E7R,lNqqTFsPrJzpcDxrDRUsIA,8VoflCzxStaDOJ-paNgZxg,2019-10-23,5,"I want to start off with the service: (mind you, this was on a Wednesday around 11 am, so there wasnt too many patrons having brunch). our waiter was spot on with everything. He was very attentive with our food and our drinks. We did not have to wait forever to flag him for refills. He was there when we needed him, yet not too overbearing. Food: I got 2 perfectly made pancakes, hash browns, eggs, and some sort of potato wedges.  The food was well made, not too greasy, just right! I thought the plate was gonna be small, but it was way too much food for my frame, i ended up taking it home. Altogether I believe I paid about 13 and some change and well worth it because of the service, and awesome food!",0,22,0,0,0,4
alFwXm3bfyKOWLbGVsfxOr,iqQyPG4BbBF61GZBX2tBtg,8VoflCzxStaDOJ-paNgZxg,2018-12-31,4,"Portions very huge! I usually bring my firends to at least one American pancake / brunch shop when they visit me from abroad. This time we here.Service was not great, but the portions made up for it. Taste wise I think it was okay. Nothing wow but I was here to have my friend s experience American portion food and this place was the right place! Overall my review is good portions! Probably won't come for myself but I'll bring people here for touristy occasions",0,94,1,0,0,4
PqHIqYYdgzrJJjlL781JFO,VMmz7VNoLwCi6IuImICp1g,8VoflCzxStaDOJ-paNgZxg,2018-05-08,5,"I ate breakfast at Flappy Jack's Pancake House 2848 North Santiago Blvd. in Orange.The place was very beautiful, that it was like eating in a nice cool museum.This was my first time at this location.The sever was nice and friendly and I was allowed to take photos!I wish I could have taken many more photos!I ordered: The Strawberry Waffle Combo:waffle, strawberry, and whipped cream;included was eggs & bacon for which I paid extra for,I had a fresh cup of coffee with my mealIt was very delicious.I walked outside and took another photo.I drove home to write my review.Robert H.",5000,650,25,20,9,4
p930m63RkYsx8GUVVmJ0qL,BBBLZ7AohxcatUvUCE_ZiQ,8VoflCzxStaDOJ-paNgZxg,2019-12-04,5,"HUGE portions and huge selection of pancakes, omelettes, Benedict's and other breakfast items. We were seated fast, food came out even faster. Great service and great food!",23,14,0,0,0,4
aXWLC1AUsf7bLNB8cPq75K,Fddox5v1gH7N6PZ7RxYM4Q,8VoflCzxStaDOJ-paNgZxg,2019-12-30,5,"Great breakfast place with huge servings and friendly service. The parking can be a hassle but that's only because there so busy, and they're only busy because they're so good!!",16,16,0,0,0,4
s4GYXxx6lh25xGNQNf5PEB,sUZkglPaXKUVdQAZG_9miA,8VoflCzxStaDOJ-paNgZxg,2020-01-19,1,"After finding hair in my food multiple times, and complaining that the utensils are dirty and that there was lipstick residue left on the rims of the coffee cups.. Veronica has told my wife and I that our complaints will no longer be met with apologies but with skepticism because we have been marked as ""complainers"" and that our constant findings of unsanitary conditions is ""hard for them to believe.""   I stated that on the flip side, we have been incredibly patient and have kept coming back because we love the food and the service has been very good... until now.  We have been notified that there will be no more returns of food, no more gift certificates given and no more customer service because today, my wife found another hair in our food, specifically on the fruit after we ate most of our meal.  The 2 managers, Flor and Veronica rushes to our table with indignation and disbelief.   Making a clear innuendo, that we are the problem and that they have ""marked us"" when we come in the restaurant that ""we"" are the complainers.  My wife and I make good money.  We don't need the $10 gift certificate or the free meal.  We come to this restaurant as regulars and are completely appalled by the response from the upper management of this ""fine establishment.""   This occurrence will regretfully be reported to the board of health and as much as we like the food, we may elect to spend our hard earned money somewhere else.",6,45,1,1,1,4
8o8w4FU0hWIW355vWXhf0Q,WHyMP2qX-jVSwx0-LpPZzA,8VoflCzxStaDOJ-paNgZxg,2019-07-17,4,"I love this Place. They have really good Bacon. A bit Pricey but lots of food. They do have the Best tasting pancakes and waffles I have ever tried. You can feel the soft fluffiness just cutting into them. Also, so many toppings to choose from. The only reason I gave it 4 stars was because the staff isn't to polite. But they are extremely busy so I will give them that. Try this place. Big Menu to choose from.",15,73,0,0,0,4
YVPqIYluADn27PROmaQT9p,gAp96dwlSwYIWVCG54t_sg,8VoflCzxStaDOJ-paNgZxg,2019-08-11,5,One of the best breakfasts I've had in along time.The pancakes were fluffy and delicious. The omlette was huge and one of the best I've had in forever!Can't wait to go back,1,123,0,0,0,4
pzIuiDlpuoFAxIiFJNbtyb,I3gRRjsc_vL6EEQN0ktecw,8VoflCzxStaDOJ-paNgZxg,2019-12-15,4,"Foods great, service is great, love the fact that they top your coffee right away bc they are constantly walking by. Ive been seated down without waiting much but then again ive gone super early in the AM.",1,185,0,0,0,4
tfWfb9TTLhTK1ox9raadjV,lY4E86mCdWbe4kC-Zb6wmQ,8VoflCzxStaDOJ-paNgZxg,2018-11-19,5,Nom nom nom. Came here after a 5K run on a Saturday and we were starvinggggg. Line was long but went by fast (20 mins for two). Their crab cake Benedict's was beyond expectation- Hash was good and crab cake was crispy. They also have the Dutch baby (German pancakes) which was rare and a pleasant surprise. Lovely all American old school brunch spot. I want to come back and try their Irish Benedict! Ps I wish they served mimosas/beer though! Not a complaint but would be so nice after a run lol,209,389,1,0,0,4
yNiJn0xm0bPXfmfOQ6LgWd,HRXDuyLQex0XmusSc15KQw,8VoflCzxStaDOJ-paNgZxg,2019-12-23,5,This place is delicious! Great service as well. Had a bomb waffle  wife had the crepe. SO good the bacon was great as well. Cool atmosphere definitely a place that you have to go see when you talk about OC breakfast spots you have to mention Flappy Jacks. Highly recommend just make sure you have time for a nap afterwards!,0,48,0,0,0,4
jwHfAjYZAAf0r0E4z8HcUK,tN4_tNtKr7o2yxaHQ11UEw,8VoflCzxStaDOJ-paNgZxg,2019-11-25,3,"Went for breakfast over the weekend.Gets pretty crowded if you don't go early. Had there buttermilk pancakes which were good seemed like a cake type of recipe but were kind of expensive 9 dollars for 3. Also had there full order biscuits and gravy another 9 dollars now those were terrible. Biscuits were cold not warmed up at all and gravy was warmish and tasted like it came from a bag where you just add water and mix together in a pan definitely not home made. Coffee was ok but not for 3 dollars. Also tried glass of Fresh OJ 4 dollars  that was good. Service was descent but had to ask for coffee refill couple of times seemed like the employees would forget to do there coffee refill rounds.So I spent 30 dollars by myself, was it worth it?No. Not worth the money. Won't be going again.",11,59,0,0,0,4
xJtuHkrZEBLW63ntcqqOnC,zUGEB1XWpjTTG3ahV9ro4g,8VoflCzxStaDOJ-paNgZxg,2019-09-27,5,"Great breakfast restaurant! We had very fast service and the waitress was very friendly. It was surprisingly busy for a Friday mid-morning, yet we got our food promptly. The decor was very cute and the place had an overall good atmosphere. I will say, the prices were a tad high, but still - great quality food.",43,469,0,0,0,4
tMdok18dQDGksNiBborfjP,j6HYyZLs0DhqoIdeSOLAMA,8VoflCzxStaDOJ-paNgZxg,2019-06-14,3,"Flappy Jack is a decent breakfast joint that serves up big portions of breakfast items w a fairly large selection of lunch items as well. I've dined at this location a few times and you always leave full but for me I have yet to find a dish that I love. Everything taste fine and each dish can definitely be shared so come with a big appetite. My biggest complaint is that the restrooms are disgusting. Anyhow stopped by Friday morning around 11am and saw a lot of ppl out front but the wait was only 15 minutes. I ordered the NY steak and eggs and opted for fruit and pancakes. The steak was a bit too lean and a touch too done but tasted ok. Eggs are eggs and the typical sad melody of fruit to include pineapple, grapes, and 1 piece of melon so it didn't look fresh or too appetizing. I didn't eat the pancakes and gave them to my toddler and she wasn't a fan. My husband thought it tasted good but he loves pancakes and isn't too picky. My husband ordered the Chicago skillet which is corn beef hash on a bed of hash brown and 2 eggs on top. It was tasty but nothing memorable in my book. Overall Flappy's is a decent casual place for breakfast with a large menu so it's great when you come with a group. It's not my first choice but it's an ok place to dine once in awhile.",19,201,0,0,0,4
tMdok18dQDGksNiBborfjP,Mwlj-sYtUAKZOKjtHVfhTg,8VoflCzxStaDOJ-paNgZxg,2019-06-14,3,"Flappy Jack is a decent breakfast joint that serves up big portions of breakfast items w a fairly large selection of lunch items as well. I've dined at this location a few times and you always leave full but for me I have yet to find a dish that I love. Everything taste fine and each dish can definitely be shared so come with a big appetite. My biggest complaint is that the restrooms are disgusting. Anyhow stopped by Friday morning around 11am and saw a lot of ppl out front but the wait was only 15 minutes. I ordered the NY steak and eggs and opted for fruit and pancakes. The steak was a bit too lean and a touch too done but tasted ok. Eggs are eggs and the typical sad melody of fruit to include pineapple, grapes, and 1 piece of melon so it didn't look fresh or too appetizing. I didn't eat the pancakes and gave them to my toddler and she wasn't a fan. My husband thought it tasted good but he loves pancakes and isn't too picky. My husband ordered the Chicago skillet which is corn beef hash on a bed of hash brown and 2 eggs on top. It was tasty but nothing memorable in my book. Overall Flappy's is a decent casual place for breakfast with a large menu so it's great when you come with a group. It's not my first choice but it's an ok place to dine once in awhile.",19,201,0,0,0,4
UPrYG6vdrqbHLFYbYtDrCF,QngxwA3Oj6-YDwbyD93sHQ,xt4sa64WOrpJvZBDPNPNYg,2019-12-01,5,"Very cool place with outstanding food.  The service out impeccable and the menu options were unique. I will say the chair, and bar stools are not the most comfortable, but I decided to eat and drink more, which made me forget about that. We decided to order several different items to share in hopes of ordering an entrée to split.  However, the items were so large that we couldn't even finish what we had ordered.  The deviled eggs, pickles, and poutine were delicious but I don't really understand the insanely large portion. We would have continued to order items, but the portions are way too much, and I could tell by looking around no one ate everything on their plates, which is such a waste.  I would definitely recommend checking this place out even with the large portions, but just keep that in mind when ordering.",105,296,2,0,1,4
Sj75eW9UATVusgKXOty2Jw,y7_MYApBkPruY-PtZNkjJQ,xt4sa64WOrpJvZBDPNPNYg,2019-12-24,4,"Went to brunch on a Sunday at 3, we sat at the corner of the bar since it's pretty roomy. We got the fried pickles to start and some aviation gin and tonics. The fried pickles weres perfect, I just wish they gave more of them! The bartender was nice and funny since we were talking about the aviation gin (by Ryan Reynolds).We got the Mac and cheese to share and it was really creamy. I got the mushroom biscuits and gravy with scrambled eggs (forgot to take a pic). I was excited to try a vegetarian gravy since no places really have that! It was pretty good but I've had better biscuits.My boyfriend got the fried chicken with sausage and he said the chicken was crispy and the gravy was good too. He also thought the biscuits weren't the best he's had. I definitely want to come back and try some other stuff. Love the vibe of the place too!",2,33,0,0,0,4
